Product,Brand,Product Code,Price,Inward Date,Dispatch Date,Quantity Sold,Sales,lap customer id,lap customer Name,Customer Location,Region,Processor Specification,RAM,ROM,SSD,stock in inventory,Product segmentation
Laptop,Asus,BC52203F,81274,06-05-2023,19-11-2024,8,650192,9869,Jessica Molina,Caldwellstad,Central,Ryzen 3,8,512,1028,32,Low demand lap
Laptop,Asus,733A6D5C,92811,05-02-2025,01-08-2024,5,464055,9870,Jessica Montgomery,West Jason,Central,Ryzen 7,12,256,1028,6,Low demand lap
Laptop,Lenovo,36A67DBC,190868,21-03-2024,25-07-2024,9,1717812,9871,Jessica Moore,New Davidshire,North,Ryzen 9,32,64,512,52,Best selling lap
Laptop,Google,FDAC8D85,141979,02-04-2024,15-09-2023,5,709895,9871,Jessica Moore,New Jessicaborough,Central,i5,12,512,2028,30,High ssd lap
Laptop,Lenovo,48822BDA,35618,27-04-2024,19-07-2023,7,249326,9872,Jessica Moran,New Terrance,East,Ryzen 7,32,512,256,15,Low demand lap
Laptop,Xiaomi,2501BBD7,7140,14-04-2024,02-08-2023,10,71400,9873,Jessica Morris,New Michaelborough,North,Ryzen 7,6,1028,1028,19,High storage lap
Laptop,Acer,3077D679,31656,24-03-2024,25-07-2024,9,284904,9874,Jessica Moss,New Ericberg,South,i9,32,1028,256,25,High storage lap
Laptop,Asus,AE051456,186790,08-01-2025,18-10-2023,1,186790,9875,Jessica Munoz,Virginiaberg,West,Ryzen 3,16,128,256,42,Low demand lap
Laptop,Asus,85F05DBE,156951,04-02-2024,09-06-2024,3,470853,9876,Jessica Murphy MD,Martinstad,West,i7,32,64,2028,47,High ssd lap
Laptop,Asus,C4B01816,144579,01-01-2025,31-03-2024,2,289158,9877,Jessica Murray,Tracyport,East,i5,12,1028,256,48,High storage lap
Laptop,Asus,759C5EB5,27286,11-05-2023,03-09-2024,10,272860,9878,Jessica Myers,Carterland,South,i3,6,64,256,54,Low demand lap
Laptop,Macbook,326112D4,143246,27-01-2024,22-02-2025,7,1002722,9878,Jessica Myers,Lukeview,Central,i5,6,256,256,46,Best selling lap
Laptop,Xiaomi,E1554C13,19288,15-09-2023,09-05-2024,10,192880,9879,Jessica Nelson,Harperbury,South,i9,32,512,512,29,Low demand lap
Laptop,Xiaomi,22FE2942,148669,26-08-2023,18-10-2023,7,1040683,9880,Jessica Oconnor,Francohaven,West,Ryzen 5,8,512,1028,24,Best selling lap
Laptop,Acer,05C69FEF,191313,08-05-2023,15-04-2025,6,1147878,9881,Jessica Osborn,Carlhaven,South,Ryzen 7,6,64,2028,34,High ssd lap
Laptop,Asus,BFCFC370,178450,10-06-2023,27-03-2025,3,535350,9882,Jessica Owens,Davidville,Central,Ryzen 9,8,256,2028,56,High ssd lap
Laptop,Samsung,A67086AC,129880,08-03-2025,21-01-2024,9,1168920,9882,Jessica Owens,Whiteborough,Central,i5,32,512,256,16,Best selling lap
Laptop,HP,886520B4,182722,28-10-2024,14-05-2024,3,548166,9883,Jessica Park,South Catherine,Central,Ryzen 7,16,64,2028,48,High ssd lap
Laptop,Lenovo,96B7525B,174684,29-10-2023,07-04-2023,10,1746840,9884,Jessica Parker,Jorgeshire,East,Ryzen 3,4,128,2028,17,Best selling lap
Laptop,Asus,5770865D,175440,16-01-2025,19-04-2023,9,1578960,9885,Jessica Pena,West Alexandraland,East,Ryzen 7,8,256,512,28,Best selling lap
Laptop,Dell,46D6BDB9,30151,26-01-2025,28-04-2025,9,271359,9886,Jessica Perez,West Collin,South,i3,16,1028,2028,44,High storage lap
Laptop,Dell,0B60BEAD,67633,02-01-2025,17-02-2025,4,270532,9887,Jessica Perkins,Tuckerfurt,South,Ryzen 3,32,512,512,27,Low demand lap
Laptop,Acer,F29FB947,74288,24-08-2023,19-04-2024,2,148576,9888,Jessica Phillips,Floresland,East,i9,8,64,1028,60,Low demand lap
Laptop,Dell,990C67D4,23933,19-03-2024,02-12-2024,2,47866,9888,Jessica Phillips,New Cynthia,West,Ryzen 5,32,1028,1028,49,High storage lap
Laptop,HP,2F2C9C47,119611,13-01-2024,05-10-2024,10,1196110,9889,Jessica Poole,Lake Whitneyburgh,Central,Ryzen 7,32,1028,256,53,Best selling lap
Laptop,Dell,75E5C496,44001,18-08-2024,05-01-2024,4,176004,9890,Jessica Porter,Port Nathan,South,Ryzen 5,4,128,1028,10,Low demand lap
Laptop,Dell,D9F614F5,44247,01-05-2024,30-04-2024,3,132741,9891,Jessica Price,Newmanstad,North,i7,12,1028,256,55,High storage lap
Laptop,HP,8B033A53,165146,17-03-2024,01-09-2024,9,1486314,9892,Jessica Pruitt,New Christinaland,North,Ryzen 9,6,128,512,28,Best selling lap
Laptop,Dell,F3EEE003,62799,15-09-2023,28-10-2024,2,125598,9893,Jessica Ramirez,Harrellburgh,West,i3,4,64,512,15,Low demand lap
Laptop,HP,6AA0A059,120257,01-11-2024,23-08-2023,1,120257,9893,Jessica Ramirez,South Danielfort,West,Ryzen 3,6,1028,2028,19,High storage lap
Laptop,Xiaomi,9CB931C7,89575,01-07-2023,13-05-2025,2,179150,9894,Jessica Ramos,East Chadmouth,South,i9,4,512,2028,55,High ssd lap
Laptop,Xiaomi,445D2BF1,168452,12-02-2024,21-04-2024,9,1516068,9895,Jessica Ramos DDS,Mcdonaldville,West,Ryzen 3,4,128,1028,6,Best selling lap
Laptop,Asus,43ADD956,131068,11-09-2024,20-08-2023,8,1048544,9896,Jessica Randolph,Reynoldsview,East,Ryzen 7,8,64,512,30,Best selling lap
Laptop,Dell,0558F4CE,114554,17-11-2023,17-08-2024,8,916432,9897,Jessica Rangel,Kimfort,Central,Ryzen 7,16,64,256,51,Best selling lap
Laptop,Xiaomi,20E22AFC,143686,27-04-2024,23-05-2023,1,143686,9898,Jessica Reyes,New Thomas,East,Ryzen 7,4,64,256,46,Low demand lap
Laptop,Xiaomi,7A8B6FC5,33756,22-11-2024,10-02-2024,3,101268,9898,Jessica Reyes,South Lisashire,Central,Ryzen 7,6,64,256,47,Low demand lap
Laptop,Asus,302C823C,95953,08-05-2023,13-10-2023,2,191906,9899,Jessica Reyes MD,Cantrellfurt,East,Ryzen 3,32,512,1028,51,Low demand lap
Laptop,Macbook,341AAB67,23251,16-07-2023,22-06-2023,5,116255,9900,Jessica Riddle,East Jill,North,i9,12,128,2028,39,High ssd lap
Laptop,Lenovo,D35E3A83,20493,20-12-2024,02-01-2024,9,184437,9901,Jessica Rios,Susanton,South,Ryzen 5,16,512,2028,44,High ssd lap
Laptop,Dell,0A354E96,113606,07-04-2023,15-04-2024,10,1136060,9902,Jessica Rivera,Anthonymouth,North,i7,4,256,256,1,Best selling lap
Laptop,Xiaomi,1618D97F,151229,05-08-2023,23-03-2025,7,1058603,9903,Jessica Robinson,East Samantha,East,i9,32,256,512,11,Best selling lap
Laptop,Asus,E89ED23E,110070,13-06-2024,15-08-2023,7,770490,9904,Jessica Rogers,North Penny,South,i9,6,1028,2028,51,High storage lap
Laptop,Xiaomi,B3FD064E,121020,26-10-2024,23-12-2024,4,484080,9905,Jessica Rosario,South Brandymouth,East,Ryzen 9,32,128,1028,51,Low demand lap
Laptop,Asus,3CB0191B,107378,26-12-2024,08-03-2025,6,644268,9906,Jessica Ross,Thomasshire,East,i3,4,512,2028,3,High ssd lap
Laptop,Xiaomi,1E415EEF,121048,28-08-2024,10-01-2024,1,121048,9907,Jessica Salinas,Port Steven,East,Ryzen 7,32,128,2028,26,High ssd lap
Laptop,Dell,F54113EC,21444,05-11-2023,02-04-2024,3,64332,9908,Jessica Sanford,Kaitlinport,Central,i9,6,256,2028,27,High ssd lap
Laptop,Asus,22198365,142058,31-08-2023,13-08-2024,10,1420580,9909,Jessica Santos,Garciaville,North,Ryzen 3,4,1028,2028,19,Best selling lap
Laptop,Google,7E383502,171748,19-09-2024,26-09-2024,4,686992,9910,Jessica Schultz,Robertstad,East,Ryzen 3,32,1028,1028,30,High storage lap
Laptop,HP,D5CA3823,59668,18-05-2023,21-04-2025,10,596680,9911,Jessica Scott,Christinaberg,South,i5,8,512,512,49,Low demand lap
Laptop,Acer,74E4AB60,175151,11-09-2024,01-03-2024,6,1050906,9911,Jessica Scott,Reyesburgh,South,i5,16,1028,512,56,High storage lap
Laptop,Dell,D65297A7,6508,22-10-2024,27-12-2023,7,45556,9912,Jessica Sellers,South Andrew,West,i9,32,1028,256,50,High storage lap
Laptop,Asus,5ED267EC,176520,14-04-2023,16-02-2024,1,176520,9913,Jessica Shepard,Barkerville,North,i3,16,512,256,2,Low demand lap
Laptop,Samsung,52401914,30064,16-04-2024,21-04-2023,5,150320,9914,Jessica Sheppard,New Nathaniel,East,Ryzen 7,32,1028,1028,14,High storage lap
Laptop,Acer,46F3688F,7493,15-07-2024,21-03-2024,4,29972,9915,Jessica Simon,Port Brianna,South,Ryzen 9,6,1028,256,15,High storage lap
Laptop,Lenovo,3.49E+10,53180,08-02-2024,12-03-2024,10,531800,9916,Jessica Simpson,Matthewhaven,North,Ryzen 9,16,256,2028,58,High ssd lap
Laptop,HP,737146B4,61286,24-07-2023,03-02-2024,4,245144,9917,Jessica Smith,East Lydia,Central,Ryzen 3,6,256,1028,31,Low demand lap
Laptop,Acer,7D785AC7,171456,13-08-2024,29-10-2024,6,1028736,9917,Jessica Smith,Port Lisa,West,i5,4,256,1028,46,Best selling lap
Laptop,Dell,CB1ADCF4,141672,13-05-2023,09-04-2025,9,1275048,9918,Jessica Snyder,Chambersborough,East,Ryzen 9,12,512,512,57,Best selling lap
Laptop,Acer,67D6A568,26284,06-03-2024,23-12-2023,8,210272,9919,Jessica Spencer,Nealchester,East,i5,8,1028,1028,25,High storage lap
Laptop,Dell,A48FFAAD,6235,05-10-2024,23-03-2025,6,37410,9919,Jessica Spencer,Sarahside,East,Ryzen 7,32,1028,2028,4,High storage lap
Laptop,Acer,F0EDB3E8,191150,01-02-2025,10-09-2024,7,1338050,9920,Jessica Stevens,West Erinstad,West,Ryzen 5,16,128,2028,12,Best selling lap
Laptop,Dell,5EA6C404,15780,26-10-2024,30-04-2023,10,157800,9921,Jessica Stewart,South Brendaburgh,East,Ryzen 7,8,1028,512,36,High storage lap
Laptop,Macbook,B2CC4DC3,166754,05-03-2025,02-03-2024,3,500262,9921,Jessica Stewart,West Toddside,North,i7,8,128,512,12,Low demand lap
Laptop,Asus,31A6A060,88109,12-10-2023,22-10-2023,5,440545,9922,Jessica Stone,Jenniferfort,West,Ryzen 5,16,256,2028,52,High ssd lap
Laptop,Samsung,CBA3CA7C,59510,25-09-2023,17-06-2023,2,119020,9923,Jessica Stout,Hollandport,West,Ryzen 3,32,256,2028,31,High ssd lap
Laptop,Acer,8554A746,178679,15-07-2023,05-04-2024,2,357358,9924,Jessica Sullivan,East Jennifer,Central,Ryzen 5,4,64,2028,58,High ssd lap
Laptop,Dell,8E55DD7E,153592,31-01-2025,06-09-2024,4,614368,9925,Jessica Sutton,West Elizabeth,South,i3,32,1028,512,8,High storage lap
Laptop,Asus,290C7CC2,112109,22-12-2023,26-04-2023,5,560545,9926,Jessica Taylor,Lake Kristinside,Central,i3,4,64,512,7,Low demand lap
Laptop,Dell,6D25115C,69145,14-08-2024,14-05-2024,10,691450,9926,Jessica Taylor,Port Mary,South,Ryzen 3,8,64,512,1,Low demand lap
Laptop,Asus,2BF39D9A,177506,02-07-2023,22-08-2024,10,1775060,9927,Jessica Terry,East Charlesville,North,i9,4,256,2028,10,Best selling lap
Laptop,Asus,4E9563F1,64507,17-12-2024,03-11-2023,3,193521,9928,Jessica Thomas,Stevensmouth,Central,Ryzen 7,16,512,1028,35,Low demand lap
Laptop,Google,E72E3A8B,54268,19-12-2024,11-08-2024,7,379876,9929,Jessica Thompson,Susanborough,East,Ryzen 5,8,512,512,29,Low demand lap
Laptop,Macbook,57386D3D,189536,28-02-2025,31-12-2024,7,1326752,9929,Jessica Thompson,West Scott,Central,Ryzen 7,6,128,512,21,Best selling lap
Laptop,HP,1B13E41B,163765,20-02-2024,23-07-2024,4,655060,9930,Jessica Torres,Michaelview,East,i7,32,256,256,35,Low demand lap
Laptop,Asus,E70AF702,128625,28-01-2025,08-04-2023,4,514500,9931,Jessica Tucker,West Davidport,Central,Ryzen 5,4,512,1028,12,Low demand lap
Laptop,Asus,2625EFEF,181449,30-05-2024,19-12-2024,6,1088694,9932,Jessica Turner,North Johnfurt,West,i5,8,1028,256,18,High storage lap
Laptop,Lenovo,FCFA95A5,178603,17-03-2025,02-12-2023,1,178603,9932,Jessica Turner,Woodton,East,i3,32,128,512,10,Low demand lap
Laptop,Acer,D437E5B0,22311,27-09-2024,02-03-2024,3,66933,9933,Jessica Velasquez,Ruizshire,South,i9,12,64,256,60,Low demand lap
Laptop,Asus,D6D0AE8A,65944,12-05-2023,08-09-2024,8,527552,9934,Jessica Walker,Cassandraton,East,Ryzen 7,12,1028,2028,49,High storage lap
Laptop,Macbook,A1045770,102944,14-11-2023,12-11-2023,6,617664,9934,Jessica Walker,Khanfurt,South,i7,8,64,2028,51,High ssd lap
Laptop,Acer,09D4C941,177621,18-07-2024,30-11-2024,1,177621,9934,Jessica Walker,Port Cherylburgh,East,Ryzen 7,32,1028,256,27,High storage lap
Laptop,HP,871CE86D,184029,10-02-2025,31-03-2023,8,1472232,9935,Jessica Wallace,West Jonfurt,North,i3,32,1028,2028,6,Best selling lap
Laptop,Acer,6148D99C,38998,17-03-2024,11-12-2023,10,389980,9936,Jessica Ward,New Christopher,North,i5,32,256,512,58,Low demand lap
Laptop,Dell,3CC6E0B2,57854,29-03-2024,28-10-2023,9,520686,9936,Jessica Ward,New Jamie,West,Ryzen 7,8,512,256,43,Low demand lap
Laptop,Acer,75BADE42,188929,24-03-2024,16-01-2025,3,566787,9937,Jessica Warner,New Ericmouth,West,Ryzen 3,32,1028,1028,37,High storage lap
Laptop,Asus,12FA33D4,188102,19-06-2024,30-06-2024,7,1316714,9938,Jessica Warren,North Stephanie,Central,i7,4,1028,1028,50,Best selling lap
Laptop,Samsung,5B0BE4F4,76169,24-12-2023,04-07-2024,5,380845,9939,Jessica Watson,Lake Lindseyborough,West,Ryzen 5,8,256,256,50,Low demand lap
Laptop,Xiaomi,8697805D,20011,20-06-2024,26-10-2024,4,80044,9940,Jessica Watts,North Tami,South,Ryzen 7,4,512,512,41,Low demand lap
Laptop,Dell,E2F33B34,138009,12-02-2025,23-12-2023,6,828054,9941,Jessica Weber,West Keith,West,i5,12,256,256,6,Best selling lap
Laptop,HP,0175D46F,167587,22-04-2023,02-10-2023,6,1005522,9942,Jessica West,Bradleyville,South,Ryzen 3,16,256,512,34,Best selling lap
Laptop,Asus,0800F627,92374,30-10-2023,12-04-2023,1,92374,9943,Jessica White,Josefurt,South,Ryzen 9,8,512,256,6,Low demand lap
Laptop,Xiaomi,326F247C,110187,12-04-2024,14-10-2024,3,330561,9943,Jessica White,New Matthew,North,Ryzen 3,12,256,2028,13,High ssd lap
Laptop,Asus,67A3BB44,115389,14-04-2023,22-02-2025,5,576945,9944,Jessica Williams,Ballside,East,i3,16,64,256,31,Low demand lap
Laptop,Xiaomi,7460D8AB,28305,09-10-2023,14-10-2024,2,56610,9944,Jessica Williams,Jeffchester,West,Ryzen 5,12,128,256,13,Low demand lap
Laptop,Google,DA9E6A7F,35779,07-12-2023,16-01-2025,10,357790,9944,Jessica Williams,Lake Eric,Central,i9,8,64,1028,16,Low demand lap
Laptop,Xiaomi,AE75CB0C,84948,02-06-2024,20-03-2024,3,254844,9944,Jessica Williams,North Kenneth,West,i3,32,512,512,14,Low demand lap
Laptop,Macbook,4A57A2DA,138936,16-11-2024,30-06-2023,1,138936,9944,Jessica Williams,South Josephchester,East,i7,32,512,1028,28,Low demand lap
Laptop,HP,F85A2139,199788,15-12-2024,02-07-2024,6,1198728,9944,Jessica Williams,Stephenfurt,East,Ryzen 9,32,64,1028,30,Best selling lap
Laptop,Lenovo,80F0BFE3,25450,19-03-2025,07-02-2024,4,101800,9944,Jessica Williams,Yeseniamouth,East,i3,16,1028,2028,53,High storage lap
Laptop,Asus,C6E7AA96,189728,07-12-2023,24-02-2024,8,1517824,9945,Jessica Williamson,Lake Frank,South,i9,12,128,512,12,Best selling lap
Laptop,Acer,3174D956,42872,24-02-2025,14-12-2024,6,257232,9946,Jessica Wilson,West Patrickmouth,North,Ryzen 9,8,1028,1028,7,High storage lap
Laptop,Asus,311FDBB4,37639,31-08-2023,02-08-2023,3,112917,9947,Jessica Wood,Garnerborough,Central,Ryzen 9,32,256,256,37,Low demand lap
Laptop,HP,A9242B59,144996,06-08-2023,03-05-2024,1,144996,9948,Jessica Woods,East Scott,North,i9,8,64,1028,5,Low demand lap
Laptop,Dell,7DD5DE70,156398,25-11-2024,16-09-2024,2,312796,9948,Jessica Woods,South Megan,Central,i5,8,64,1028,53,Low demand lap
Laptop,Acer,4BAC29C1,174755,23-04-2023,26-10-2024,10,1747550,9949,Jessica Wyatt,Brandiport,Central,Ryzen 7,6,128,2028,38,Best selling lap
Laptop,HP,D0C94D0B,96078,24-10-2024,19-07-2024,4,384312,9950,Jessica Yang,South Anthonyland,Central,i3,16,512,512,50,Low demand lap
Laptop,Google,B41E00B1,65177,11-10-2023,20-09-2023,6,391062,9951,Jessica Young,Jenniferbury,North,Ryzen 3,4,256,256,50,Low demand lap
Laptop,Xiaomi,4260B30C,142508,15-03-2024,26-07-2024,4,570032,9952,Jessica Yu,New Cassidyport,South,i5,32,512,2028,1,High ssd lap
Laptop,Acer,50916B0F,182704,23-10-2024,16-07-2024,2,365408,9953,Jessica Zhang,South Angelaburgh,North,i5,8,512,512,54,Low demand lap
Laptop,HP,8846E30D,181829,08-08-2023,04-09-2024,9,1636461,9954,Jesus Brooks,East Stacyhaven,Central,Ryzen 7,12,256,2028,29,Best selling lap
Laptop,Dell,99FD2142,61016,23-10-2023,14-08-2024,9,549144,9955,Jesus Browning,Johnsonmouth,West,i9,16,256,512,40,Low demand lap
Laptop,Asus,776ACF48,147373,16-01-2025,23-06-2023,7,1031611,9956,Jesus Bryant,West Adamton,West,i9,8,64,512,18,Best selling lap
Laptop,Acer,CFA8C54E,68302,29-12-2024,29-08-2024,4,273208,9957,Jesus Byrd,Tinaport,North,Ryzen 9,6,256,512,25,Low demand lap
Laptop,Dell,AE4C70FF,114891,05-04-2023,09-12-2024,7,804237,9958,Jesus Cain,Angelamouth,Central,Ryzen 7,8,1028,2028,19,High storage lap
Laptop,Dell,AC11E5DE,181580,28-12-2023,11-05-2024,7,1271060,9959,Jesus Carr,Lake Michaelshire,East,Ryzen 7,16,256,2028,35,Best selling lap
Laptop,Xiaomi,F516E972,40971,08-05-2024,23-03-2024,9,368739,9960,Jesus Coffey,North Angela,East,Ryzen 7,16,1028,1028,46,High storage lap
Laptop,Acer,9F985D86,86403,03-11-2023,02-07-2024,3,259209,9961,Jesus Cruz,Judyland,North,Ryzen 7,32,64,2028,8,High ssd lap
Laptop,Acer,A18B3A6C,15676,27-09-2023,11-01-2024,8,125408,9962,Jesus Diaz,Hufffurt,West,i7,6,256,512,9,Low demand lap
Laptop,Dell,3.54E+11,11440,19-02-2024,12-02-2024,6,68640,9963,Jesus Espinoza,Michaelport,South,Ryzen 9,6,512,512,47,Low demand lap
Laptop,HP,500895F3,177941,26-09-2024,22-10-2023,6,1067646,9964,Jesus Ford,Rowlandview,West,Ryzen 7,16,256,2028,32,High ssd lap
Laptop,Dell,7F03DE73,58205,05-06-2024,02-10-2023,4,232820,9965,Jesus Gordon,North Linda,South,i5,12,512,256,6,Low demand lap
Laptop,Macbook,9BC271E8,99296,13-03-2025,27-04-2025,6,595776,9966,Jesus Graham,Williamsport,South,Ryzen 5,32,64,1028,58,Low demand lap
Laptop,Acer,ABD58DA9,145566,29-12-2024,09-08-2024,8,1164528,9967,Jesus Harris,Toddburgh,West,i9,6,1028,256,56,Best selling lap
Laptop,Acer,93991D4D,30090,01-02-2025,25-05-2023,4,120360,9968,Jesus Hill,West Erin,West,Ryzen 3,32,64,1028,46,Low demand lap
Laptop,Asus,F94A8278,95599,26-10-2024,12-03-2025,2,191198,9969,Jesus Mendoza,South Brandon,South,i5,6,128,1028,6,Low demand lap
Laptop,Dell,BA172C7D,42900,07-05-2023,14-07-2023,3,128700,9970,Jesus Meyer,Calvinview,North,i7,12,1028,1028,39,High storage lap
Laptop,Lenovo,A018F4FC,20153,13-04-2023,20-07-2024,7,141071,9971,Jesus Miller,Bakerland,Central,Ryzen 7,32,128,2028,29,High ssd lap
Laptop,Asus,AA719A5C,12452,11-11-2023,19-12-2024,1,12452,9972,Jesus Morgan DDS,Kellyfurt,East,Ryzen 9,6,256,512,35,Low demand lap
Laptop,Acer,AB60653B,149254,12-05-2023,12-03-2025,7,1044778,9973,Jesus Riley,Cathyport,South,Ryzen 3,6,64,256,20,Best selling lap
Laptop,Asus,BE074681,133420,12-09-2023,24-03-2024,6,800520,9974,Jesus Rowland,Guzmantown,Central,Ryzen 7,32,256,2028,48,High ssd lap
Laptop,Xiaomi,C2FE325F,165118,04-11-2023,03-07-2023,7,1155826,9975,Jesus Smith,Justinland,South,Ryzen 7,32,256,512,5,Best selling lap
Laptop,Dell,8A065A95,33172,09-04-2023,21-03-2025,1,33172,9976,Jesus Tapia,Arnoldmouth,West,i5,16,64,2028,19,High ssd lap
Laptop,Asus,88F8B8EB,92811,15-12-2023,17-03-2024,1,92811,9977,Jesus Vasquez,Lake Jodystad,North,Ryzen 5,6,128,2028,20,High ssd lap
Laptop,Asus,CE034395,141486,20-06-2023,03-09-2024,10,1414860,9978,Jesus Walker,Dominguezport,West,i7,12,1028,1028,8,Best selling lap
Laptop,Dell,8ABE6553,33113,01-03-2025,04-07-2024,2,66226,9979,Jesus Zhang,West Sherrystad,Central,Ryzen 5,8,128,512,46,Low demand lap
Laptop,Dell,C3EA1AB8,90076,16-04-2024,31-12-2024,3,270228,9980,Jill Acevedo,New Natalieport,South,Ryzen 9,6,256,2028,1,High ssd lap
Laptop,Dell,B631CAFF,41237,27-06-2023,17-01-2024,10,412370,9981,Jill Allen,East Anthony,East,Ryzen 9,12,512,512,60,Low demand lap
Laptop,HP,5E517A6A,155141,14-12-2024,11-01-2025,3,465423,9982,Jill Baker,Stanleyside,East,Ryzen 7,16,256,1028,59,Low demand lap
Laptop,Samsung,9F89EEC6,106553,11-02-2024,12-07-2023,7,745871,9983,Jill Barton,Mccormickton,South,Ryzen 7,8,128,1028,43,Best selling lap
Laptop,Dell,4923FFBA,126634,28-12-2023,16-03-2025,3,379902,9984,Jill Brennan,Lake Michaelchester,South,Ryzen 7,6,1028,512,3,High storage lap
Laptop,Macbook,8CB49BBF,147135,02-05-2023,19-07-2023,1,147135,9985,Jill Brown,Bruceville,South,i9,8,128,512,51,Low demand lap
Laptop,Xiaomi,9100523D,117087,23-08-2023,30-05-2023,4,468348,9985,Jill Brown,Fieldsside,South,i3,16,64,1028,3,Low demand lap
Laptop,Asus,CFE504F2,120066,09-08-2024,21-06-2024,4,480264,9986,Jill Campos,Port Kennethmouth,Central,Ryzen 7,12,512,512,55,Low demand lap
Laptop,Asus,A663F8BB,20102,29-02-2024,09-12-2024,9,180918,9987,Jill Davis,Mooreshire,Central,Ryzen 5,12,256,1028,13,Low demand lap
Laptop,Google,DAD028B5,117444,21-10-2023,20-04-2023,3,352332,9988,Jill Fields MD,Johnshire,Central,i3,12,512,512,1,Low demand lap
Laptop,Asus,83EFC2FC,120518,18-10-2023,06-04-2023,5,602590,9989,Jill Galloway,Joannaland,East,i3,16,128,1028,8,Low demand lap
Laptop,HP,44D6C110,185950,01-06-2024,11-01-2025,8,1487600,9990,Jill Graham,North Julietown,West,Ryzen 5,32,64,2028,34,Best selling lap
Laptop,Asus,DA500A26,11545,04-03-2025,05-03-2025,3,34635,9991,Jill Harper,West Timothyfort,South,Ryzen 3,32,128,512,37,Low demand lap
Laptop,Dell,D96D24A1,101718,31-07-2024,01-01-2024,1,101718,9992,Jill Hernandez,Port Jamesfort,East,i3,16,128,1028,51,Low demand lap
Laptop,Samsung,0406FC09,109783,17-07-2023,02-04-2024,6,658698,9993,Jill Jackson,East Joelhaven,East,i7,4,64,512,39,Best selling lap
Laptop,Dell,66C70F43,58324,24-01-2025,05-05-2024,5,291620,9994,Jill Kelly,West Casey,Central,i7,12,128,512,47,Low demand lap
Laptop,Xiaomi,E24059F7,163944,16-06-2024,22-11-2024,10,1639440,9995,Jill Larsen,North Ronaldborough,North,i3,8,128,256,33,Best selling lap
Laptop,Acer,2A51080D,164272,06-09-2023,03-11-2024,9,1478448,9996,Jill Macias,Gonzalezchester,South,Ryzen 5,6,512,1028,56,Best selling lap
Laptop,HP,6BE1BE86,145946,07-01-2024,08-10-2023,1,145946,9997,Jill Mathis,Lake Sharon,West,i3,4,256,2028,5,High ssd lap
Laptop,Lenovo,6AF1D239,163677,16-01-2025,04-08-2024,9,1473093,9998,Jill Moore,Wendyville,South,Ryzen 5,12,64,256,30,Best selling lap
Laptop,Dell,BFBE33DB,47175,20-01-2025,29-03-2025,7,330225,9999,Jill Norton,West Anthonyburgh,West,Ryzen 9,6,1028,512,18,High storage lap
Laptop,Dell,E6B7EB13,60849,01-01-2024,29-10-2024,9,547641,10000,Jill Parsons,Lake Peterfort,North,i7,4,128,2028,39,High ssd lap
Laptop,HP,280D4DBB,151814,20-09-2023,16-11-2024,10,1518140,10001,Jill Perry,Hendersonshire,Central,Ryzen 3,16,256,256,50,Best selling lap
Laptop,HP,7E4C0D6C,124418,15-01-2025,24-02-2024,7,870926,10002,Jill Quinn,Websterfurt,North,Ryzen 7,12,256,1028,9,Best selling lap
Laptop,HP,F7FEACA5,48664,01-06-2023,07-05-2023,5,243320,10003,Jill Riddle,Curtiston,North,i3,4,1028,1028,35,High storage lap
Laptop,Dell,B5D87AB3,20619,11-08-2023,20-01-2025,4,82476,10004,Jill Robinson,East Tonyside,Central,Ryzen 5,12,64,1028,58,Low demand lap
Laptop,Macbook,C380B031,174434,14-10-2024,14-08-2024,10,1744340,10005,Jill Rodriguez,Skinnerville,South,Ryzen 7,32,128,2028,43,Best selling lap
Laptop,Asus,C64858B5,85386,16-12-2023,24-11-2023,6,512316,10006,Jill Silva,Lake Johnnyborough,South,i5,12,1028,512,57,High storage lap
Laptop,Dell,5AFEDF01,35072,05-04-2024,19-10-2023,2,70144,10007,Jill Smith DVM,New Justinhaven,Central,Ryzen 7,32,512,2028,54,High ssd lap
Laptop,Asus,7BE5B4ED,146149,02-12-2024,10-12-2024,5,730745,10008,Jill Soto,South Roberthaven,East,i9,8,1028,512,55,High storage lap
Laptop,Asus,71A30531,146387,01-06-2024,25-05-2023,8,1171096,10009,Jill Stevens,North Katherine,South,Ryzen 9,12,128,256,45,Best selling lap
Laptop,Asus,BEDB7855,148725,28-12-2023,02-10-2023,1,148725,10010,Jill Stewart,Lake Michael,West,Ryzen 3,32,512,512,42,Low demand lap
Laptop,Asus,CC7D2467,28181,16-04-2024,31-10-2024,1,28181,10011,Jill Taylor,New Nicholas,Central,Ryzen 3,4,64,1028,57,Low demand lap
Laptop,HP,18435F22,26299,22-01-2024,11-04-2023,9,236691,10012,Jill Thomas,Lisatown,South,i3,12,1028,512,8,High storage lap
Laptop,Acer,AD63AB61,52310,28-05-2023,21-11-2023,5,261550,10013,Jill Williams,Coopershire,West,i5,12,512,256,10,Low demand lap
Laptop,Xiaomi,33014E0A,115753,17-08-2024,19-05-2024,3,347259,10014,Jill Wilson,Port Michaelville,West,i3,6,128,1028,18,Low demand lap
Laptop,Macbook,00F2ECB8,123850,27-08-2023,19-06-2024,6,743100,10015,Jillian Buchanan,Freemanburgh,West,Ryzen 7,4,1028,512,2,High storage lap
